fecha,gps,longitud,latitud,cuenca,region,codigo_region,codigo_distrito,poblacion,organizacion,permiso,ano_construcion,tipo_extracion,grupo_tipo_extracion,grupo_gestion,pago,calidad_agua,calida_grupo,cantidad,fuente,tipo_PuntoAgua
2011-03-16,0,36.6,-6.19541586        ,Wami / Ruvu            ,Dodoma       ,1,3,0,VWC             ,N,,mono         ,mono           ,commercial,pay per bucket       ,soft           ,good   ,dry         ,machine dbh         ,other                      
2011-03-16,892,36.6,-6.82244848        ,Wami / Ruvu            ,Morogoro     ,5,1,250,VWC             ,Y,1996,nira/tanira  ,nira/tanira    ,user-group,pay when scheme fails,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-16,0,38.8,-4.86161144        ,Pangani                ,Tanga        ,4,8,60,VWC             ,Y,2002,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-03-16,93,38.4,-6.64615892        ,Wami / Ruvu            ,Pwani        ,6,1,30,WUA             ,Y,2009,ksb          ,submersible    ,commercial,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-16,1760,38.3,-4.6477294         ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,60,39,-6.75535371        ,Wami / Ruvu            ,Pwani        ,6,2,2685,VWC             ,Y,2011,submersible  ,submersible    ,user-group,never pay            ,salty          ,salty  ,enough      ,machine dbh         ,communal standpipe         
2011-03-16,0,38.8,-4.86753011        ,Pangani                ,Tanga        ,4,8,50,VWC             ,Y,2004,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-03-16,764,38.7,-5.10354184        ,Pangani                ,Tanga        ,4,3,80,VWC             ,N,1983,india mark ii,india mark ii  ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-16,282,36.1,-8.87863023        ,Rufiji                 ,Morogoro     ,5,4,785,                ,Y,1996,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-16,174,38.4,-6.63502902        ,Wami / Ruvu            ,Pwani        ,6,1,100,WUA             ,Y,2007,ksb          ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-16,1025,35.1,-9.90046265        ,Lake Nyasa             ,Iringa       ,11,5,86,VWC             ,N,1986,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,rainwater harvesting,communal standpipe         
2011-03-16,188,37.6,-7.44255367        ,Wami / Ruvu            ,Morogoro     ,5,2,500,VWC             ,Y,1983,swn 80       ,swn 80         ,user-group,never pay            ,unknown        ,unknown,unknown     ,shallow well        ,hand pump                  
2011-03-16,186,38.4,-6.638826600000001 ,Wami / Ruvu            ,Pwani        ,6,1,150,WUA             ,Y,2005,ksb          ,submersible    ,parastatal,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-16,290,36.1,-8.90469502        ,Rufiji                 ,Morogoro     ,5,4,300,                ,Y,2009,nira/tanira  ,nira/tanira    ,user-group,pay annually         ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-16,0,36.5,-6.83977783        ,Rufiji                 ,Dodoma       ,1,1,0,VWC             ,Y,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-16,617,38.8,-5.12648457        ,Pangani                ,Tanga        ,4,3,200,VWC             ,N,1983,india mark ii,india mark ii  ,user-group,never pay            ,salty          ,salty  ,insufficient,shallow well        ,hand pump                  
2011-03-16,1112,38.4,-5.07234312        ,Pangani                ,Tanga        ,4,2,150,VWC             ,N,1980,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,1799,38.3,-4.6465596         ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,0,35.6,-5.95094413        ,Internal               ,Dodoma       ,1,6,0,VWC             ,Y,,india mark ii,india mark ii  ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-16,1046,35.1,-9.9032872         ,Lake Nyasa             ,Iringa       ,11,5,65,VWC             ,N,1986,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,210,36.7,-8.141890400000001 ,Rufiji                 ,Morogoro     ,5,3,1200,                ,Y,2010,other - rope ,rope pump      ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-16,0,38.8,-4.88615458        ,Pangani                ,Tanga        ,4,8,150,VWC             ,Y,1992,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-03-16,491,36.9,-6.95822915        ,Wami / Ruvu            ,Morogoro     ,5,1,146,VWC             ,Y,1982,swn 80       ,swn 80         ,user-group,pay monthly          ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-16,494,36.9,-6.94870097        ,Wami / Ruvu            ,Morogoro     ,5,1,123,VWC             ,Y,1982,other        ,other          ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,other                      
2011-03-16,544,37.3,-7.16249333        ,Wami / Ruvu            ,Morogoro     ,5,6,120,VWC             ,Y,1982,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-03-16,258,36.7,-8.12724593        ,Rufiji                 ,Morogoro     ,5,3,50,                ,Y,2005,nira/tanira  ,nira/tanira    ,user-group,pay when scheme fails,coloured       ,colored,insufficient,shallow well        ,hand pump                  
2011-03-16,267,36.7,-8.09524639        ,Rufiji                 ,Morogoro     ,5,3,200,                ,Y,1982,swn 80       ,swn 80         ,user-group,pay monthly          ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-16,0,38.8,-4.85537093        ,Pangani                ,Tanga        ,4,8,50,VWC             ,Y,1970,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-03-16,288,36.1,-8.8846011         ,Rufiji                 ,Morogoro     ,5,4,1,                ,Y,1992,swn 80       ,swn 80         ,user-group,never pay            ,salty          ,salty  ,insufficient,shallow well        ,hand pump                  
2011-03-16,175,38.4,-6.63867573        ,Wami / Ruvu            ,Pwani        ,6,1,16,WUA             ,Y,2009,ksb          ,submersible    ,commercial,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-16,1090,35.1,-9.88736736        ,Lake Nyasa             ,Iringa       ,11,5,465,VWC             ,N,1986,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,0,38.8,-4.86773603        ,Pangani                ,Tanga        ,4,8,160,VWC             ,Y,2002,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-03-16,309,36.2,-8.94335258        ,Rufiji                 ,Morogoro     ,5,4,390,                ,Y,1993,swn 80       ,swn 80         ,user-group,pay monthly          ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-16,1725,38.3,-4.6630064         ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,72,39,-6.75645632        ,Wami / Ruvu            ,Pwani        ,6,2,2685,Private operator,Y,2009,submersible  ,submersible    ,commercial,pay per bucket       ,salty          ,salty  ,enough      ,shallow well        ,communal standpipe         
2011-03-16,0,35.9,-6.42064159        ,Rufiji                 ,Dodoma       ,1,4,0,VWC             ,Y,,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2011-03-16,0,38.8,-4.86813804        ,Pangani                ,Tanga        ,4,8,1,Private operator,Y,1982,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-03-16,566,37.3,-7.17066586        ,Wami / Ruvu            ,Morogoro     ,5,6,120,VWC             ,Y,1981,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-03-16,1157,35.1,-9.87875421        ,Lake Nyasa             ,Iringa       ,11,5,150,VWC             ,N,1986,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,1250,35.8,-7.48404035        ,Rufiji                 ,Iringa       ,11,1,1,VWC             ,Y,1984,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,164,37.7,-7.425186200000001 ,Wami / Ruvu            ,Morogoro     ,5,2,420,VWC             ,Y,1997,other        ,other          ,user-group,never pay            ,unknown        ,unknown,dry         ,shallow well        ,other                      
2011-03-16,268,36.7,-8.12004429        ,Rufiji                 ,Morogoro     ,5,3,1000,                ,Y,1982,other - rope ,rope pump      ,user-group,pay when scheme fails,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-16,1795,34.8,-9.00173085        ,Rufiji                 ,Iringa       ,11,4,35,VWC             ,N,1976,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,153,37.7,-7.41849811        ,Wami / Ruvu            ,Morogoro     ,5,2,230,VWC             ,Y,1997,swn 80       ,swn 80         ,user-group,pay when scheme fails,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-16,1085,35.1,-9.90595251        ,Lake Nyasa             ,Iringa       ,11,5,60,VWC             ,N,1986,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,0,38.8,-4.86708663        ,Pangani                ,Tanga        ,4,8,60,Private operator,Y,1995,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-03-16,293,36,-9.02473882        ,Rufiji                 ,Morogoro     ,5,4,400,                ,Y,1996,swn 80       ,swn 80         ,user-group,pay monthly          ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-16,108,38.4,-6.64534688        ,Wami / Ruvu            ,Pwani        ,6,1,70,WUA             ,Y,2003,ksb          ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-16,1868,38.3,-4.6383746         ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1998,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,1732,38.3,-4.5967690999999995,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-16,0,36.6,-6.24402741        ,Wami / Ruvu            ,Dodoma       ,1,3,0,VWC             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-16,1209,35.7,-7.49336591        ,Rufiji                 ,Iringa       ,11,1,550,VWC             ,Y,1974,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-03-16,4,39.2,-7.33644624        ,Rufiji                 ,Pwani        ,6,4,800,VWC             ,N,2006,swn 80       ,swn 80         ,user-group,never pay            ,salty          ,salty  ,seasonal    ,shallow well        ,hand pump                  
2011-03-16,0,37.3,-5.70794146        ,Wami / Ruvu            ,Tanga        ,4,7,1800,VWC             ,N,1988,swn 80       ,swn 80         ,user-group,never pay            ,salty          ,salty  ,insufficient,shallow well        ,hand pump                  
2011-03-16,305,36.2,-8.93504922        ,Rufiji                 ,Morogoro     ,5,4,300,                ,Y,2009,nira/tanira  ,nira/tanira    ,user-group,pay monthly          ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-17,137,39,-6.81055717        ,Wami / Ruvu            ,Pwani        ,6,2,1,Water authority ,Y,2007,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe multiple
2011-03-17,294,36.1,-8.93935015        ,Rufiji                 ,Morogoro     ,5,4,400,                ,N,2006,other        ,other          ,user-group,never pay            ,fluoride       ,fluorid,enough      ,shallow well        ,other                      
2011-03-17,741,36.7,-7.33636009        ,Rufiji                 ,Morogoro     ,5,1,280,VWC             ,Y,2010,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-17,2024,34.6,-9.29060887        ,Rufiji                 ,Iringa       ,11,4,15,VWC             ,Y,2006,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,81,38.7,-5.80484429        ,Pangani                ,Tanga        ,4,6,100,VWC             ,N,2008,submersible  ,submersible    ,user-group,pay per bucket       ,salty          ,salty  ,insufficient,machine dbh         ,communal standpipe         
2011-03-17,1754,38.3,-4.667617          ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,446,37.8,-6.80044217        ,Wami / Ruvu            ,Morogoro     ,5,2,250,VWC             ,Y,1975,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,insufficient,river               ,communal standpipe         
2011-03-17,1827,34.8,-9.08176704        ,Rufiji                 ,Iringa       ,11,4,65,VWC             ,Y,2010,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,1074,34.1,-8.84249025        ,Rufiji                 ,Iringa       ,11,3,0,WUA             ,Y,1990,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,89,38.7,-5.80464799        ,Pangani                ,Tanga        ,4,6,250,VWC             ,N,2008,submersible  ,submersible    ,user-group,pay per bucket       ,salty          ,salty  ,insufficient,machine dbh         ,communal standpipe         
2011-03-17,1651,34.9,-8.62537258        ,Rufiji                 ,Iringa       ,11,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,683,35.8,-7.16110609        ,Rufiji                 ,Iringa       ,11,1,1,VWC             ,Y,2010,gravity      ,gravity        ,user-group,pay per bucket       ,salty          ,salty  ,enough      ,spring              ,communal standpipe         
2011-03-17,92,39,-6.74666472        ,Wami / Ruvu            ,Pwani        ,6,2,1,Water authority ,Y,2010,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,river               ,communal standpipe multiple
2011-03-17,216,36.7,-8.14075971        ,Rufiji                 ,Morogoro     ,5,3,1000,                ,Y,2005,afridev      ,afridev        ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-17,222,36.7,-8.13576369        ,Rufiji                 ,Morogoro     ,5,3,1200,                ,Y,1993,swn 80       ,swn 80         ,user-group,never pay            ,coloured       ,colored,insufficient,shallow well        ,hand pump                  
2011-03-17,2054,34.6,-9.28567929        ,Rufiji                 ,Iringa       ,11,4,50,VWC             ,N,2006,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,2089,34.7,-9.70974479        ,Lake Nyasa             ,Iringa       ,11,5,99,VWC             ,N,2000,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,2123,34.6,-9.34686608        ,Lake Nyasa             ,Iringa       ,11,4,10,VWC             ,Y,2006,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,754,36.7,-7.34357714        ,Rufiji                 ,Morogoro     ,5,1,60,VWC             ,Y,2010,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-17,1735,38.3,-4.6580638         ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,-19,38.7,-6.64914834        ,Wami / Ruvu            ,Pwani        ,6,1,500,VWC             ,N,1996,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-03-17,298,36.1,-8.94240919        ,Rufiji                 ,Morogoro     ,5,4,1,VWC             ,Y,1974,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,river               ,communal standpipe         
2011-03-17,750,36.7,-7.34387548        ,Rufiji                 ,Morogoro     ,5,1,75,VWC             ,Y,2010,other        ,other          ,user-group,pay monthly          ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-03-17,495,37.4,-6.91034015        ,Wami / Ruvu            ,Morogoro     ,5,6,1,VWC             ,Y,1977,submersible  ,submersible    ,user-group,never pay            ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2011-03-17,1058,34.2,-8.84096479        ,Rufiji                 ,Iringa       ,11,3,0,WUA             ,Y,1990,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,1674,34.9,-8.62423921        ,Rufiji                 ,Iringa       ,11,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,1988,34.7,-9.72180684        ,Lake Nyasa             ,Iringa       ,11,5,52,VWC             ,N,2000,gravity      ,gravity        ,user-group,pay when scheme fails,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,2145,34.6,-9.34163179        ,Lake Nyasa             ,Iringa       ,11,4,35,VWC             ,Y,2006,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,0,35.4,-5.73143359        ,Internal               ,Dodoma       ,1,6,0,VWC             ,Y,,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe         
2011-03-17,218,36.7,-8.13081541        ,Rufiji                 ,Morogoro     ,5,3,200,                ,Y,1995,swn 80       ,swn 80         ,user-group,pay when scheme fails,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-17,2176,34.6,-9.38054715        ,Lake Nyasa             ,Iringa       ,11,4,25,VWC             ,Y,2004,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,1071,34.1,-8.84117636        ,Rufiji                 ,Iringa       ,11,3,0,WUA             ,Y,1990,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,2056,34.6,-9.2806921         ,Rufiji                 ,Iringa       ,11,4,25,VWC             ,Y,2006,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,285,36.1,-8.93712396        ,Rufiji                 ,Morogoro     ,5,4,684,                ,Y,1996,nira/tanira  ,nira/tanira    ,other     ,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-17,95,39,-6.80913545        ,Wami / Ruvu            ,Pwani        ,6,2,630,Water authority ,Y,2008,mono         ,mono           ,commercial,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-17,-15,39.3,-7.439708500000001 ,Rufiji                 ,Pwani        ,6,4,100,VWC             ,N,2004,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,seasonal    ,shallow well        ,hand pump                  
2011-03-17,1758,38.3,-4.6613491         ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,761,36.8,-7.31167515        ,Rufiji                 ,Morogoro     ,5,1,150,VWC             ,Y,2010,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-17,271,36.7,-8.13818052        ,Rufiji                 ,Morogoro     ,5,3,1024,                ,Y,2004,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-17,303,36.1,-8.94179582        ,Rufiji                 ,Morogoro     ,5,4,500,                ,Y,1992,nira/tanira  ,nira/tanira    ,user-group,never pay            ,fluoride       ,fluorid,enough      ,shallow well        ,hand pump                  
2011-03-17,1871,34.8,-9.73541894        ,Lake Nyasa             ,Iringa       ,11,5,52,VWC             ,N,2010,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,-37,39.3,-7.41855392        ,Rufiji                 ,Pwani        ,6,4,300,VWC             ,N,2004,other        ,other          ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,other                      
2011-03-17,157,37.7,-7.42514471        ,Wami / Ruvu            ,Morogoro     ,5,2,114,VWC             ,Y,1995,swn 80       ,swn 80         ,user-group,pay monthly          ,unknown        ,unknown,unknown     ,shallow well        ,hand pump                  
2011-03-17,20,38.6,-6.590016800000001 ,Wami / Ruvu            ,Pwani        ,6,1,1200,Parastatal      ,N,2010,india mark ii,india mark ii  ,parastatal,never pay            ,salty          ,salty  ,enough      ,shallow well        ,hand pump                  
2011-03-17,679,35.8,-7.16218515        ,Rufiji                 ,Iringa       ,11,1,1,VWC             ,Y,2010,gravity      ,gravity        ,user-group,pay per bucket       ,salty          ,salty  ,enough      ,spring              ,communal standpipe         
2011-03-17,2005,34.6,-9.27101903        ,Rufiji                 ,Iringa       ,11,4,26,VWC             ,Y,2006,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,0,35.7,-5.53544716        ,Internal               ,Dodoma       ,1,4,0,VWC             ,Y,,mono         ,mono           ,user-group,unknown              ,soft           ,good   ,dry         ,machine dbh         ,communal standpipe multiple
2011-03-17,3,38.7,-6.684952799999999 ,Wami / Ruvu            ,Pwani        ,6,1,15,Company         ,Y,2006,ksb          ,submersible    ,commercial,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-17,-11,38.7,-6.62389549        ,Wami / Ruvu            ,Pwani        ,6,1,30,VWC             ,N,1998,submersible  ,submersible    ,user-group,pay per bucket       ,coloured       ,colored,enough      ,river               ,communal standpipe         
2011-03-17,11,39.2,-7.40229685        ,Rufiji                 ,Pwani        ,6,4,100,VWC             ,N,2009,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,seasonal    ,shallow well        ,hand pump                  
2011-03-17,2036,34.6,-9.28732016        ,Rufiji                 ,Iringa       ,11,4,35,VWC             ,Y,2006,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,1673,34.9,-8.62094585        ,Rufiji                 ,Iringa       ,11,2,0,VWC             ,Y,,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,448,37.8,-6.77588256        ,Wami / Ruvu            ,Morogoro     ,5,2,50,VWC             ,Y,2004,gravity      ,gravity        ,user-group,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-17,0,35.8,-5.48304931        ,Internal               ,Dodoma       ,1,4,0,VWC             ,Y,,other - swn 8,other handpump ,user-group,never pay            ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2011-03-17,220,36.7,-8.13708076        ,Rufiji                 ,Morogoro     ,5,3,200,                ,Y,1982,swn 80       ,swn 80         ,user-group,pay monthly          ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-03-17,990,38.6,-5.03420031        ,Pangani                ,Tanga        ,4,3,400,VWC             ,N,2008,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe multiple
2011-03-17,78,39,-6.77165087        ,Wami / Ruvu            ,Pwani        ,6,2,3110,Water authority ,Y,2010,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,river               ,communal standpipe         
2011-03-17,1733,38.3,-4.6565089         ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,84,39,-6.80970303        ,Wami / Ruvu            ,Pwani        ,6,2,630,Water authority ,Y,2008,submersible  ,submersible    ,commercial,never pay            ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe         
2011-03-17,994,38.6,-5.02451173        ,Pangani                ,Tanga        ,4,3,80,VWC             ,N,2009,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe multiple
2011-03-17,0,35.8,-5.56749903        ,Wami / Ruvu            ,Dodoma       ,1,4,0,VWC             ,Y,,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe multiple
2011-03-17,254,36.7,-8.13752245        ,Rufiji                 ,Morogoro     ,5,3,200,                ,Y,2004,submersible  ,submersible    ,user-group,never pay            ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2011-03-17,1738,38.3,-4.6670551         ,Pangani                ,Tanga        ,4,1,1,VWC             ,Y,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,-18,38.7,-6.68813111        ,Wami / Ruvu            ,Pwani        ,6,1,50,Company         ,Y,2010,ksb          ,submersible    ,commercial,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-17,1054,38.6,-5.02043768        ,Pangani                ,Tanga        ,4,3,300,VWC             ,N,2009,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2011-03-17,1826,34.8,-9.09292458        ,Rufiji                 ,Iringa       ,11,4,65,VWC             ,Y,2010,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,2162,34.5,-9.38124829        ,Lake Nyasa             ,Iringa       ,11,4,25,VWC             ,Y,2004,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,104,38.9,-6.74893741        ,Wami / Ruvu            ,Pwani        ,6,2,1,Water authority ,Y,2010,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,river               ,communal standpipe multiple
2011-03-17,2022,34.6,-9.27192972        ,Rufiji                 ,Iringa       ,11,4,30,VWC             ,Y,2006,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,2155,34.6,-9.38893399        ,Lake Nyasa             ,Iringa       ,11,4,15,VWC             ,Y,2007,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-03-17,743,36.7,-7.33730988        ,Rufiji                 ,Morogoro     ,5,1,150,VWC             ,Y,2010,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-03-17,217,36.7,-8.14223896        ,Rufiji                 ,Morogoro     ,5,3,500,                ,Y,2004,swn 80       ,swn 80         ,user-group,pay monthly          ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-03-17,2051,34.7,-9.69218596        ,Lake Nyasa             ,Iringa       ,11,5,106,VWC             ,N,2010,gravity      ,gravity        ,user-group,pay when scheme fails,soft           ,good   ,enough      ,spring              ,communal standpipe         
